#{"t_start": 1715681333.7286725, "env_id": "ALE/MsPacman-ram-v5"}
r,l,t
70.0,529,2416.61384
70.0,529,2417.279628
70.0,529,2417.739882
70.0,529,2418.201274
70.0,529,2418.653204
70.0,529,2419.133781
70.0,529,2419.813588
70.0,529,2420.297686
70.0,529,2420.775138
70.0,529,2421.24104
70.0,529,2421.701423
70.0,529,2422.372432
70.0,529,2422.842169
70.0,529,2423.300848
70.0,529,2423.76205
70.0,529,2424.219361
70.0,529,2424.885195
70.0,529,2425.339579
70.0,529,2425.793966
70.0,529,2426.247492
70.0,529,2426.727656
70.0,529,2427.414351
70.0,529,2427.877449
70.0,529,2428.370554
70.0,529,2428.831866
70.0,529,2429.293191
70.0,529,2429.970038
70.0,529,2430.43401
70.0,529,2430.887438
70.0,529,2431.33691
70.0,529,2431.816007
70.0,529,2432.489456
70.0,529,2432.962898
70.0,529,2433.436251
70.0,529,2433.908374
70.0,529,2434.365844
70.0,529,2435.023613
70.0,529,2435.473515
70.0,529,2435.938233
70.0,529,2436.39854
70.0,529,2436.856873
70.0,529,2437.519856
70.0,529,2438.000378
70.0,529,2438.452003
70.0,529,2438.905868
70.0,529,2439.373306
70.0,529,2440.068167
70.0,529,2440.521816
70.0,529,2440.9708
70.0,529,2441.422695
70.0,529,2441.887935
70.0,529,2442.551502
70.0,529,2443.016936
70.0,529,2443.486222
70.0,529,2443.957633
70.0,529,2444.418822
70.0,529,2445.082611
70.0,529,2445.541903
70.0,529,2445.992522
70.0,529,2446.487362
70.0,529,2446.956607
70.0,529,2447.624475
70.0,529,2448.107339
70.0,529,2448.582875
70.0,529,2449.034374
70.0,529,2449.5035
70.0,529,2450.187115
70.0,529,2450.639479
70.0,529,2451.093754
70.0,529,2451.559208
70.0,529,2452.046081
70.0,529,2452.717241
70.0,529,2453.206173
70.0,529,2453.688171
70.0,529,2454.15635
70.0,529,2454.613978
70.0,529,2455.29457
70.0,529,2455.781552
70.0,529,2456.252146
70.0,529,2456.722204
70.0,529,2457.187286
70.0,529,2457.871726
70.0,529,2458.36815
70.0,529,2458.830451
70.0,529,2459.321002
70.0,529,2459.795537
70.0,529,2460.488147
70.0,529,2460.948275
70.0,529,2461.440544
70.0,529,2461.909309
70.0,529,2462.389096
70.0,529,2463.062799
70.0,529,2463.52504
70.0,529,2463.987262
70.0,529,2464.461493
70.0,529,2464.918854
70.0,529,2465.601611
70.0,529,2466.066628
70.0,529,2466.518216
70.0,529,2466.984448
70.0,529,2467.444057
70.0,529,2468.110843
70.0,529,2468.562887
70.0,529,2469.011457
70.0,529,2469.483523
70.0,529,2469.948882
70.0,529,2470.611766
70.0,529,2471.062058
70.0,529,2471.506578
70.0,529,2471.954489
70.0,529,2472.463087
70.0,529,2473.156545
70.0,529,2473.622831
70.0,529,2474.097472
70.0,529,2474.584043
70.0,529,2475.041383
70.0,529,2475.720124
70.0,529,2476.178504
70.0,529,2476.631885
70.0,529,2477.091253
70.0,529,2477.566387
70.0,529,2478.240067
70.0,529,2478.688386
70.0,529,2479.136842
70.0,529,2479.582274
70.0,529,2480.045654
70.0,529,2480.736161
70.0,529,2481.197831
70.0,529,2481.66778
70.0,529,2482.136131
70.0,529,2482.591513
70.0,529,2483.27006
70.0,529,2483.740427
70.0,529,2484.188756
70.0,529,2484.642065
70.0,529,2485.105446
70.0,529,2485.768977
70.0,529,2486.243536
70.0,529,2486.70177
70.0,529,2487.165065
70.0,529,2487.626548
70.0,529,2488.34264
70.0,529,2488.80606
70.0,529,2489.266408
70.0,529,2489.727869
70.0,529,2490.186232
70.0,529,2490.846658
70.0,529,2491.308099
70.0,529,2491.756534
70.0,529,2492.206963
70.0,529,2492.668269
70.0,529,2493.390038
70.0,529,2493.846001
70.0,529,2494.332133
70.0,529,2494.738718
70.0,529,2495.179455
70.0,529,2495.844041
70.0,529,2496.245055
70.0,529,2496.646643
70.0,529,2497.05328
70.0,529,2497.448905
70.0,529,2498.019827
70.0,529,2498.452633
70.0,529,2498.847749
70.0,529,2499.244996
70.0,529,2499.651595
70.0,529,2500.231293
70.0,529,2500.62419
70.0,529,2501.015872
70.0,529,2501.426025
70.0,529,2501.849399
70.0,529,2502.467554
70.0,529,2502.899942
70.0,529,2503.313435
70.0,529,2503.73688
70.0,529,2504.179672
70.0,529,2504.780085
70.0,529,2505.21296
70.0,529,2505.643148
70.0,529,2506.112755
70.0,529,2506.547776
70.0,529,2507.164075
70.0,529,2507.558874
70.0,529,2507.978648
70.0,529,2508.395304
70.0,529,2508.794186
70.0,529,2509.360591
70.0,529,2509.763509
70.0,529,2510.169354
70.0,529,2510.559347
70.0,529,2510.953277
70.0,529,2511.559614
70.0,529,2511.974641
70.0,529,2512.381515
70.0,529,2512.773288
70.0,529,2513.196259
70.0,529,2513.81128
70.0,529,2514.225103
70.0,529,2514.640605
70.0,529,2515.05624
70.0,529,2515.468228
